t_s	temp_kb	out_kb	converted_kb	mem_bytes	cpu_pct	pids	fifos
1470.85	3346733	413235	3346733	16247517184	807.4	20	0
1471.85	3346733	413235	3346733	16247115776	799.8	20	0
1472.86	3346733	413235	3346733	16247234560	807.4	20	0
1473.86	3346733	413235	3346733	16247320576	799.4	20	0
1474.86	3346733	413235	3346733	16247787520	799.3	20	0
1475.87	3346733	413235	3346733	16247750656	807.3	20	0
1476.87	3346733	413235	3346733	16247701504	799.7	20	0
1477.88	3346733	413235	3346733	16247685120	807.6	20	0
1478.88	3346733	413235	3346733	16247808000	799.8	20	0
1479.89	3346733	413235	3346733	16247971840	799.4	20	0
1480.89	3346733	413235	3346733	16247853056	807.4	20	0
1481.89	3346733	413235	3346733	16247619584	799.7	20	0
1482.90	3346733	413235	3346733	16247742464	807.4	20	0
1483.90	3346733	413235	3346733	16247496704	799.6	20	0
1484.91	3346733	413235	3346733	16247545856	807.4	20	0
1485.91	3346733	413235	3346733	16247943168	799.6	20	0
1486.91	3346733	413235	3346733	16248176640	799.5	20	0
1487.92	3346733	413235	3346733	16247930880	807.5	20	0
1488.92	3346733	413235	3346733	16248197120	799.7	20	0
1489.93	3346733	413235	3346733	16247836672	807.3	20	0
1490.93	3346733	413235	3346733	16248217600	799.9	20	0
1491.93	3346733	413235	3346733	16247820288	800.4	20	0
1492.94	3346733	413235	3346733	16248098816	807.3	20	0
1493.94	3346733	413235	3346733	16247971840	799.5	20	0
1494.95	3346733	413235	3346733	16248070144	807.6	20	0
1495.95	3346733	413235	3346733	16248012800	799.6	20	0
1496.96	3346733	413235	3346733	16247652352	799.5	20	0
1497.96	3346733	413235	3346733	16247857152	807.7	20	0
1498.96	3346733	413235	3346733	16247820288	799.5	20	0
1499.97	3346733	413235	3346733	16247840768	807.7	20	0
1500.97	3346733	413235	3346733	16248004608	799.4	20	0
1501.98	3346733	413235	3346733	16248201216	807.6	20	0
1502.98	3346733	413235	3346733	16247799808	799.8	20	0
1503.98	3346733	413235	3346733	16247820288	799.6	20	0
1504.99	3346733	413235	3346733	16247975936	807.6	20	0
1505.99	3346733	413235	3346733	16247762944	799.5	20	0
1507.00	3346733	413235	3346733	16247861248	807.6	20	0
1508.00	3346733	413235	3346733	16247926784	799.5	20	0
1509.01	3346733	413235	3346733	16247808000	799.7	20	0
1510.01	3346733	413235	3346733	16248147968	807.7	20	0
1511.01	3346733	413235	3346733	16248078336	799.6	20	0
1512.02	3346733	413235	3346733	16248225792	807.7	20	0
1513.02	3346733	413235	3346733	16248315904	799.6	20	0
1514.03	3346733	413235	3346733	16248209408	807.6	20	0
1515.03	3346733	413235	3346733	16248270848	799.6	20	0
1516.03	3346733	413235	3346733	16248115200	800.3	20	0
1517.04	3346733	413235	3346733	16248045568	806.9	20	0
1518.04	3346733	413235	3346733	16248049664	799.6	20	0
1519.05	3346733	413235	3346733	16248049664	807.7	20	0
1520.05	3346733	413235	3346733	16248168448	799.5	20	0
1521.06	3346733	413235	3346733	16247963648	799.5	20	0
1522.06	3346733	413235	3346733	16248139776	807.6	20	0
1523.06	3346733	413235	3346733	16247934976	799.5	20	0
1524.07	3346733	413235	3346733	16247947264	807.5	20	0
1525.07	3346733	413235	3346733	16248074240	799.4	20	0
1526.08	3346733	413235	3346733	16247885824	807.7	20	0
1527.08	3346733	413235	3346733	16247853056	799.9	20	0
1528.08	3346733	413235	3346733	16247787520	799.6	20	0
1529.09	3346733	413235	3346733	16247992320	807.3	20	0
1530.09	3346733	413235	3346733	16248033280	799.7	20	0
1531.10	3346733	413235	3346733	16247799808	807.6	20	0
1532.10	3346733	413235	3346733	16247873536	799.8	20	0
1533.11	3346733	413235	3346733	16247947264	799.8	20	0
1534.11	3346733	413235	3346733	16248107008	807.9	20	0
1535.11	3346733	413235	3346733	16247996416	799.8	20	0
1536.12	3346733	413235	3346733	16247693312	807.7	20	0
1537.12	3346733	413235	3346733	16247844864	799.8	20	0
1538.13	3346733	413235	3346733	16247791616	807.5	20	0
1539.13	3346733	413235	3346733	16248565760	799.6	20	0
1540.13	3346733	413235	3346733	16251002880	799.1	20	0
1541.14	3346733	413235	3346733	16253771776	807.7	20	0
1542.14	3346733	413235	3346733	16255737856	799.8	20	0
1543.15	3346733	413235	3346733	16258826240	808.0	20	0
1544.15	3346733	413235	3346733	16261025792	799.8	20	0
1545.15	3346733	413235	3346733	16263610368	799.7	20	0
1546.16	3346733	413235	3346733	16265883648	807.4	20	0
1547.16	3346733	413235	3346733	16268390400	799.6	20	0
1548.17	3346733	413235	3346733	16270970880	807.7	20	0
1549.17	3346733	413235	3346733	16273690624	799.5	20	0
1550.18	3346733	413235	3346733	16276287488	799.7	20	0
1551.18	3346733	413235	3346733	16278933504	807.5	20	0
1552.18	3346733	413235	3346733	16281808896	799.6	20	0
1553.19	3346733	413235	3346733	16285089792	807.6	20	0
1554.19	3346733	413235	3346733	16287674368	799.8	20	0
1555.20	3346733	413235	3346733	16289890304	807.9	20	0
1556.20	3346733	413235	3346733	16292143104	799.7	20	0
1557.20	3346733	413235	3346733	16295391232	801.2	20	0
1558.21	3346733	413235	3346733	16297926656	808.6	20	0
1559.21	3346733	413235	3346733	16300773376	800.5	20	0
1560.22	3346733	413235	3346733	16303517696	808.6	20	0
1561.22	3346733	413235	3346733	16306405376	799.5	20	0
1562.22	3346733	413235	3346733	16308887552	799.5	20	0
1563.23	3346733	413235	3346733	16311173120	807.6	20	0
1564.23	3346733	413235	3346733	16313942016	800.1	20	0
1565.24	3346733	413235	3346733	16316346368	807.1	20	0
1566.24	3346733	413235	3346733	16318930944	799.5	20	0
1567.25	3346733	413235	3346733	16321785856	807.5	20	0
1568.25	3346733	413235	3346733	16324251648	799.8	20	0
1569.25	3346733	413235	3346733	16326995968	799.5	20	0
1570.26	3346733	413235	3346733	16328847360	807.3	20	0
1571.26	3346733	413235	3346733	16332025856	800.3	20	0
1572.27	3346733	413235	3346733	16334360576	806.7	20	0
1573.27	3346733	413235	3346733	16336191488	799.6	20	0
1574.28	3346733	413235	3346733	16339132416	799.5	20	0
1575.28	3346733	413235	3346733	16342265856	807.7	20	0
1576.28	3346733	413235	3346733	16343867392	799.7	20	0
1577.29	3346733	413235	3346733	16346779648	807.5	20	0
1578.29	3346733	413235	3346733	16349679616	799.5	20	0
1579.30	3346733	413235	3346733	16352690176	807.3	20	0
1580.30	3346733	413235	3346733	16354594816	799.7	20	0
1581.30	3346733	413235	3346733	16357130240	799.6	20	0
1582.31	3346733	413235	3346733	16359219200	807.5	20	0
1583.31	3346733	413235	3346733	16361193472	799.3	20	0
1584.32	3346733	413235	3346733	16363954176	807.6	20	0
1585.32	3346733	413235	3346733	16366686208	799.6	20	0
1586.33	3346733	413235	3346733	16368959488	799.6	20	0
1587.33	3346733	413235	3346733	16371806208	807.7	20	0
1588.33	3346733	413235	3346733	16374738944	799.6	20	0
1589.34	3346733	413235	3346733	16378056704	807.5	20	0
1590.34	3346733	413235	3346733	16380207104	799.8	20	0
1591.35	3346733	413235	3346733	16382922752	807.7	20	0
1592.35	3346733	413235	3346733	16385339392	799.8	20	0
1593.35	3346733	413235	3346733	16388341760	799.6	20	0
1594.36	3346733	413235	3346733	16391225344	807.4	20	0
1595.36	3346733	413235	3346733	16393547776	799.6	20	0
1596.37	3346733	413235	3346733	16396124160	807.5	20	0
1597.37	3346733	413235	3346733	16398774272	799.7	20	0
1598.38	3346733	413235	3346733	16402145280	807.6	20	0
1599.38	3346733	413235	3346733	16404594688	799.6	20	0
1600.38	3346733	413235	3346733	16407875584	799.8	20	0
1601.39	3346733	413235	3346733	16410472448	807.6	20	0
1602.39	3346733	413235	3346733	16413478912	799.7	20	0
1603.40	3346733	413235	3346733	16416751616	807.6	20	0
1604.40	3346733	413235	3346733	16419282944	799.5	20	0
1605.41	3346733	413235	3346733	16421789696	799.7	20	0
1606.41	3346733	413235	3346733	16425238528	807.8	20	0
1607.41	3346733	413235	3346733	16427565056	800.1	20	0
1608.42	3346733	413235	3346733	16430821376	807.0	20	0
1609.42	3346733	413235	3346733	16433803264	799.7	20	0
1610.43	3346733	413235	3346733	16436559872	807.1	20	0
1611.43	3346733	413235	3346733	16439525376	799.4	20	0
1612.44	3346733	413235	3346733	16441970688	807.4	20	0
1613.44	3346733	413235	3346733	16444084224	799.4	20	0
1614.44	3346733	413235	3346733	16447188992	799.6	20	0
1615.45	3346733	413235	3346733	16449847296	807.4	20	0
1616.45	3346733	413235	3346733	16452272128	799.5	20	0
1617.46	3346733	413235	3346733	16454889472	807.6	20	0
1618.46	3346733	413235	3346733	16457871360	799.5	20	0
1619.47	3346733	413235	3346733	16460926976	799.7	20	0
1620.47	3346733	413235	3346733	16464248832	807.5	20	0
1621.47	3346733	413235	3346733	16466026496	799.4	20	0
1622.48	3346733	413235	3346733	16468570112	807.6	20	0
1623.48	3346733	413235	3346733	16471416832	799.4	20	0
1624.49	3346733	413235	3346733	16474066944	807.3	20	0
1625.49	3346733	413235	3346733	16476430336	799.5	20	0
1626.50	3346733	413235	3346733	16479600640	807.3	20	0
1627.50	3346733	413235	3346733	16481550336	799.5	20	0
1628.50	3346733	413235	3346733	16483971072	799.6	20	0
1629.51	3346733	413235	3346733	16487096320	807.8	20	0
1630.51	3346733	413235	3346733	16490061824	799.5	20	0
1631.52	3346733	413235	3346733	16492199936	807.6	20	0
1632.52	3346733	413235	3346733	16495738880	799.7	20	0
1633.52	3346733	413235	3346733	16498532352	799.9	20	0
1634.53	3346733	413235	3346733	16500899840	807.5	20	0
1635.53	3346733	413235	3346733	16503287808	800.3	20	0
1636.54	3346733	413235	3346733	16505950208	806.9	20	0
1637.54	3346733	413235	3346733	16509947904	800.0	20	0
1638.55	3346733	413235	3346733	16511918080	799.9	20	0
1639.55	3346733	413235	3346733	16514625536	807.7	20	0
1640.55	3346733	413235	3346733	16517128192	799.8	20	0
1641.56	3346733	413235	3346733	16519593984	807.4	20	0
1642.56	3346733	413235	3346733	16522289152	799.8	20	0
1643.57	3346733	413235	3346733	16525189120	799.9	20	0
1644.57	3346733	413235	3346733	16528687104	807.8	20	0
1645.57	3346733	413235	3346733	16531132416	799.8	20	0
1646.58	3346733	413235	3346733	16533413888	807.7	20	0
1647.58	3346733	413235	3346733	16536092672	799.5	20	0
1648.59	3346733	413235	3346733	16538873856	807.6	20	0
1649.59	3346733	413235	3346733	16541552640	799.7	20	0
1650.59	3346733	413235	3346733	16544051200	799.7	20	0
1651.60	3346733	413235	3346733	16546009088	807.5	20	0
1652.60	3346733	413235	3346733	16548831232	799.7	20	0
1653.61	3346733	413235	3346733	16550957056	807.5	20	0
1654.61	3346733	413235	3346733	16553926656	799.4	20	0
1655.62	3346733	413235	3346733	16556986368	799.8	20	0
1656.62	3346733	413235	3346733	16559792128	807.7	20	0
1657.62	3346733	413235	3346733	16562601984	799.7	20	0
1658.63	3346733	413235	3346733	16565231616	807.6	20	0
1659.63	3346733	413235	3346733	16568160256	799.5	20	0
1660.64	3346733	413235	3346733	16570568704	799.7	20	0
1661.64	3346733	413235	3346733	16573485056	808.0	20	0
1662.64	3346733	413235	3346733	16576045056	800.1	20	0
1663.65	3346733	413235	3346733	16578564096	806.8	20	0
1664.65	3346733	413235	3346733	16581603328	799.6	20	0
1665.66	3346733	413235	3346733	16583258112	807.1	20	0
1666.66	3346733	413235	3346733	16586227712	799.6	20	0
1667.66	3346733	413235	3346733	16588980224	799.6	20	0
1668.67	3346733	413235	3346733	16591372288	807.3	20	0
1669.67	3346733	413235	3346733	16593461248	799.0	20	0
1670.68	3346733	413235	3346733	16596942848	807.3	20	0
1671.68	3346733	415918	3346733	16602218496	846.3	20	0
1672.69	3346733	421631	3346733	16610816000	904.6	20	0
1673.69	3346733	427608	3346733	16619134976	913.4	20	0
1674.69	3346733	433578	3346733	16628506624	904.6	20	0
1675.70	3346733	438521	3346733	16635838464	912.5	20	0
1676.70	3346733	444150	3346733	16643928064	904.2	20	0
1677.71	3346733	449559	3346733	16651915264	912.5	20	0
1678.71	3346733	455255	3346733	16660172800	902.9	20	0
1679.71	3346733	461183	3346733	16668897280	903.5	20	0
1680.72	3346733	466928	3346733	16676909056	912.2	20	0
1681.72	3346733	472868	3346733	16685559808	903.6	20	0
1682.73	3346733	478776	3346733	16694751232	912.1	20	0
1683.73	3346733	484735	3346733	16703594496	903.9	20	0
1684.74	3346733	488012	3346733	16709353472	859.0	20	0
1685.74	3346733	488012	3346733	16712179712	807.4	20	0
1686.74	3346733	488012	3346733	16713764864	799.8	20	0
1687.75	3346733	488012	3346733	16717164544	807.8	20	0
1688.75	3346733	488012	3346733	16719888384	799.5	20	0
1689.76	3346733	488012	3346733	16722849792	799.5	20	0
1690.76	3346733	488012	3346733	16725327872	807.7	20	0
1691.76	3346733	488012	3346733	16728010752	800.3	20	0
1692.77	3346733	488012	3346733	16731394048	807.2	20	0
1693.77	3346733	488012	3346733	16733835264	799.7	20	0
1694.77	3346733	488012	3346733	16736583680	799.7	20	0
1695.78	3346733	488012	3346733	16739119104	807.6	20	0
1696.78	3346733	488012	3346733	16742035456	800.0	20	0
1697.79	3346733	488012	3346733	16745459712	807.7	20	0
1698.79	3346733	488012	3346733	16747839488	799.7	20	0
1699.79	3346733	488012	3346733	16751099904	799.8	20	0
1700.80	3346733	488012	3346733	16752951296	807.6	20	0
1701.80	3346733	488012	3346733	16755994624	799.6	20	0
1702.81	3346733	488012	3346733	16759062528	807.9	20	0
1703.81	3346733	488012	3346733	16761819136	799.8	20	0
1704.81	3346733	488012	3346733	16764891136	799.5	20	0
1705.82	3346733	488012	3346733	16767455232	807.8	20	0
1706.82	3346733	488012	3346733	16770244608	800.4	20	0
1707.83	3346733	488012	3346733	16772812800	807.4	20	0
1708.83	3346733	488012	3346733	16776466432	800.2	20	0
1709.83	3346733	488012	3346733	16778735616	799.3	20	0
1710.84	3346733	488012	3346733	16781717504	807.5	20	0
1711.84	3346733	488012	3346733	16784015360	799.5	20	0
1712.85	3346733	488012	3346733	16785997824	807.6	20	0
1713.85	3346733	488012	3346733	16788770816	799.8	20	0
1714.85	3346733	488012	3346733	16791695360	799.6	20	0
1715.86	3346733	488012	3346733	16794165248	807.6	20	0
1716.86	3346733	488012	3346733	16796536832	799.8	20	0
1717.87	3346733	488012	3346733	16799272960	807.6	20	0
1718.87	3346733	488012	3346733	16802295808	799.6	20	0
1719.87	3346733	488012	3346733	16804335616	799.4	20	0
1720.88	3346733	488012	3346733	16807157760	807.7	20	0
1721.88	3346733	488012	3346733	16809160704	799.5	20	0
1722.89	3346733	488012	3346733	16812392448	807.6	20	0
1723.89	3346733	488012	3346733	16814940160	799.8	20	0
1724.89	3346733	488012	3346733	16817496064	800.4	20	0
1725.90	3346733	488012	3346733	16820338688	807.0	20	0
1726.90	3346733	488012	3346733	16823152640	799.8	20	0
1727.91	3346733	488012	3346733	16825470976	807.7	20	0
1728.91	3346733	488012	3346733	16828170240	800.0	20	0
1729.91	3346733	488012	3346733	16831180800	799.7	20	0
1730.92	3346733	488012	3346733	16834105344	807.6	20	0
1731.92	3346733	488012	3346733	16836837376	799.9	20	0
1732.93	3346733	488012	3346733	16839368704	807.7	20	0
1733.93	3346733	488012	3346733	16841867264	799.7	20	0
1734.93	3346733	488012	3346733	16844533760	799.8	20	0
1735.94	3346733	488012	3346733	16846503936	807.6	20	0
1736.94	3346733	488012	3346733	16849334272	799.9	20	0
1737.95	3346733	488012	3346733	16851660800	799.7	20	0
1738.95	3346733	488012	3346733	16854515712	807.6	20	0
1739.95	3346733	488012	3346733	16857444352	799.6	20	0
1740.96	3346733	488012	3346733	16860094464	807.9	20	0
1741.96	3346733	488012	3346733	16862404608	799.9	20	0
1742.97	3346733	488012	3346733	16864952320	800.0	20	0
1743.97	3346733	488012	3346733	16867856384	807.8	20	0
1744.97	3346733	488012	3346733	16870387712	799.9	20	0
1745.98	3346733	488012	3346733	16873082880	807.8	20	0
1746.98	3346733	488012	3346733	16875806720	799.9	20	0
1747.99	3346733	488012	3346733	16878288896	799.8	20	0
1748.99	3346733	488012	3346733	16881553408	808.3	20	0
1749.99	3346733	488012	3346733	16884629504	799.9	20	0
1751.00	3346733	488012	3346733	16887586816	808.1	20	0
1752.00	3346733	488012	3346733	16889860096	799.9	20	0
1753.01	3346733	488012	3346733	16892657664	799.9	20	0
1754.01	3346733	488012	3346733	16896126976	807.9	20	0
1755.01	3346733	488012	3346733	16898936832	799.7	20	0
1756.02	3346733	488012	3346733	16902074368	808.0	20	0
1757.02	3346733	488012	3346733	16905052160	799.9	20	0
1758.02	3346733	488012	3346733	16907812864	799.7	20	0
1759.03	3346733	488012	3346733	16910905344	807.6	20	0
1760.03	3346733	488012	3346733	16913989632	799.8	20	0
1761.04	3346733	488012	3346733	13715705856	710.3	15	0
1762.04	3346733	488012	3346733	13714817024	399.8	15	0
1763.04	3346733	488012	3346733	13715316736	399.9	15	0
1764.05	3346733	488012	3346733	13715341312	403.8	15	0
1765.05	3346733	488012	3346733	13715464192	399.8	15	0
1766.06	3346733	488012	3346733	13715390464	403.8	15	0
1767.06	3346733	488012	3346733	13714964480	399.8	15	0
1768.06	3346733	488012	3346733	13715091456	400.0	15	0
1769.07	3346733	488012	3346733	13715226624	403.9	15	0
1770.07	3346733	488012	3346733	13715079168	399.9	15	0
1771.08	3346733	488012	3346733	13715050496	403.9	15	0
1772.08	3346733	488012	3346733	13715230720	399.8	15	0
1773.08	3346733	488012	3346733	13715030016	399.8	15	0
1774.09	3346733	488012	3346733	13715017728	403.9	15	0
1775.09	3346733	488012	3346733	13715079168	399.9	15	0
1776.10	3346733	488012	3346733	13715365888	399.8	15	0
1777.10	3346733	488012	3346733	13715005440	403.8	15	0
1778.10	3346733	488012	3346733	13715148800	399.9	15	0
1779.11	3346733	488012	3346733	13715599360	403.8	15	0
1780.11	3346733	488012	3346733	13715263488	399.8	15	0
1781.12	3346733	488012	3346733	13715283968	399.8	15	0
1782.12	3346733	488012	3346733	13715480576	403.7	15	0
1783.12	3346733	488012	3346733	13715361792	399.9	15	0
1784.13	3346733	488012	3346733	13715451904	403.8	15	0
1785.13	3346733	488012	3346733	13715226624	399.7	15	0
1786.13	3346733	488012	3346733	13714960384	399.8	15	0
1787.14	3346733	488012	3346733	13714726912	403.8	15	0
1788.14	3346733	488012	3346733	13714710528	399.9	15	0
1789.15	3346733	488012	3346733	13714763776	403.7	15	0
1790.15	3346733	488012	3346733	13714972672	399.7	15	0
1791.15	3346733	488012	3346733	13714612224	399.8	15	0
1792.16	3346733	488012	3346733	13714518016	403.8	15	0
1793.16	3346733	488012	3346733	13714829312	399.8	15	0
1794.17	3346733	488012	3346733	13714923520	399.8	15	0
1795.17	3346733	488012	3346733	13714935808	403.8	15	0
1796.17	3346733	488012	3346733	13714771968	399.9	15	0
1797.18	3346733	488012	3346733	13714792448	403.8	15	0
1798.18	3346733	488012	3346733	13714849792	400.1	15	0
1799.18	3346733	488012	3346733	13714857984	399.4	15	0
1800.19	3346733	488012	3346733	13714567168	403.8	15	0
1801.19	3346733	488012	3346733	13714468864	399.8	15	0
1802.20	3346733	491224	3346733	13718433792	461.5	15	0
1803.20	3346733	497162	3346733	13724237824	503.3	15	0
1804.20	3346733	503078	3346733	13731024896	503.6	15	0
1805.21	3346733	508701	3346733	13736198144	508.7	15	0
1806.21	3346733	514479	3346733	13742161920	503.4	15	0
1807.22	3346733	520292	3346733	13748531200	508.5	15	0
1808.22	3346733	522664	3346733	13750550528	442.8	15	0
1809.22	3346733	522664	3346733	13750833152	399.7	15	0
1810.23	3346733	522664	3346733	13750288384	403.7	15	0
1811.23	3346733	522664	3346733	13750554624	399.7	15	0
1812.24	3346733	522664	3346733	13750345728	403.8	15	0
1813.24	3346733	522664	3346733	13750194176	399.8	15	0
1814.24	3346733	522664	3346733	13750456320	399.9	15	0
1815.25	3346733	522664	3346733	13750149120	403.8	15	0
1816.25	3346733	522664	3346733	13750308864	399.8	15	0
1817.25	3346733	522664	3346733	13750435840	399.8	15	0
1818.26	3346733	522664	3346733	13750358016	403.9	15	0
1819.26	3346733	522664	3346733	13750743040	399.9	15	0
1820.27	3346733	522664	3346733	13750345728	403.8	15	0
1821.27	3346733	522664	3346733	13750894592	399.8	15	0
1822.27	3346733	522664	3346733	13750661120	400.0	15	0
1823.28	3346733	522664	3346733	13750239232	403.7	15	0
1824.28	3346733	522664	3346733	13750509568	399.9	15	0
1825.29	3346733	522664	3346733	13750439936	403.8	15	0
1826.29	3346733	522664	3346733	13750624256	399.9	15	0
1827.29	3346733	522664	3346733	13750616064	399.6	15	0
1828.30	3346733	522664	3346733	13750468608	403.8	15	0
1829.30	3346733	522664	3346733	13750423552	399.9	15	0
1830.31	3346733	522664	3346733	13750620160	399.9	15	0
1831.31	3346733	522664	3346733	13750083584	403.9	15	0
1832.31	3346733	522664	3346733	13750497280	399.7	15	0
1833.32	3346733	522664	3346733	13750325248	403.8	15	0
1834.32	3346733	522664	3346733	13750509568	400.4	15	0
1835.32	3346733	522664	3346733	13750358016	399.5	15	0
1836.33	3346733	522664	3346733	13750005760	403.8	15	0
1837.33	3346733	522664	3346733	13750030336	399.9	15	0
1838.34	3346733	522664	3346733	13750169600	404.0	15	0
1839.34	3346733	522664	3346733	13750128640	400.0	15	0
1840.34	3346733	522664	3346733	13750210560	400.5	15	0
1841.35	3346733	522664	3346733	13750415360	403.4	15	0
1842.35	3346733	522664	3346733	13750079488	400.0	15	0
1843.36	3346733	522664	3346733	13750026240	399.9	15	0
1844.36	3346733	522664	3346733	13750161408	403.9	15	0
1845.36	3346733	522664	3346733	13750280192	400.0	15	0
1846.37	3346733	522664	3346733	13750206464	403.9	15	0
1847.37	3346733	522664	3346733	13750312960	400.0	15	0
1848.37	3346733	522664	3346733	13750210560	399.9	15	0
1849.38	3346733	522664	3346733	13750403072	403.9	15	0
1850.38	3346733	522664	3346733	13750669312	400.0	15	0
1851.39	3346733	522664	3346733	13750497280	403.9	15	0
1852.39	3346733	522664	3346733	13750358016	400.0	15	0
1853.39	3346733	522664	3346733	13750239232	399.9	15	0
1854.40	3346733	522664	3346733	13750456320	403.8	15	0
1855.40	3346733	522664	3346733	13750366208	400.0	15	0
1856.41	3346733	522664	3346733	13750415360	399.9	15	0
1857.41	3346733	522664	3346733	13750087680	403.9	15	0
1858.41	3346733	522664	3346733	13750026240	399.9	15	0
1859.42	3346733	522664	3346733	13750149120	403.9	15	0
1860.42	3346733	522664	3346733	13750292480	399.8	15	0
1861.42	3346733	522664	3346733	13750304768	399.7	15	0
1862.43	3346733	522664	3346733	13750341632	403.9	15	0
1863.43	3346733	522664	3346733	13750202368	399.7	15	0
1864.44	3346733	522664	3346733	13750583296	403.7	15	0
1865.44	3346733	522664	3346733	13750530048	399.9	15	0
1866.44	3346733	522664	3346733	13750296576	399.9	15	0
1867.45	3346733	522664	3346733	13749895168	403.9	15	0
1868.45	3346733	522664	3346733	13750358016	399.8	15	0
1869.46	3346733	522664	3346733	13750235136	399.8	15	0
1870.46	3346733	522664	3346733	13750419456	403.8	15	0
1871.46	3346733	522664	3346733	13750386688	399.9	15	0
1872.47	3346733	522664	3346733	13750272000	403.9	15	0
1873.47	3346733	522664	3346733	13750091776	400.4	15	0
1874.48	3346733	522664	3346733	13750112256	399.5	15	0
1875.48	3346733	522664	3346733	13750566912	403.8	15	0
1876.48	3346733	522664	3346733	13749964800	399.8	15	0
1877.49	3346733	522664	3346733	13750063104	403.8	15	0
1878.49	3346733	522664	3346733	13750198272	399.9	15	0
1879.49	3346733	522664	3346733	13750210560	399.8	15	0
1880.50	3346733	522664	3346733	13750022144	403.8	15	0
1881.50	3346733	522664	3346733	13750239232	399.9	15	0
1882.51	3346733	522664	3346733	13750063104	403.9	15	0
1883.51	3346733	522664	3346733	13750214656	399.8	15	0
1884.51	3346733	522664	3346733	13750444032	399.8	15	0
1885.52	3346733	522664	3346733	13750575104	403.7	15	0
1886.52	3346733	522664	3346733	13750136832	399.8	15	0
1887.53	3346733	522664	3346733	13750116352	399.8	15	0
1888.53	3346733	522664	3346733	13750194176	403.8	15	0
1889.53	3346733	522664	3346733	13750165504	399.8	15	0
1890.54	3346733	522664	3346733	13750337536	403.7	15	0
1891.54	3346733	522664	3346733	13749895168	399.9	15	0
1892.54	3346733	522664	3346733	13750222848	399.9	15	0
1893.55	3346733	522664	3346733	13750177792	403.8	15	0
1894.55	3346733	522664	3346733	13750304768	399.8	15	0
1895.56	3346733	522664	3346733	13750435840	403.9	15	0
1896.56	3346733	522664	3346733	13749985280	399.8	15	0
1897.56	3346733	522664	3346733	13749800960	399.8	15	0
1898.57	3346733	522664	3346733	13750083584	403.8	15	0
1899.57	3346733	522664	3346733	13750218752	399.8	15	0
1900.58	3346733	522664	3346733	13750616064	403.9	15	0
1901.58	3346733	522664	3346733	13750243328	399.8	15	0
1902.58	3346733	522664	3346733	13750591488	399.9	15	0
1903.59	3346733	522664	3346733	13750689792	403.8	15	0
1904.59	3346733	522664	3346733	13750681600	399.7	15	0
1905.60	3346733	522664	3346733	13750829056	403.9	15	0
1906.60	3346733	522664	3346733	13750280192	399.7	15	0
1907.60	3346733	522664	3346733	13750267904	399.9	15	0
1908.61	3346733	522664	3346733	13750206464	403.8	15	0
1909.61	3346733	522664	3346733	13750468608	399.9	15	0
1910.62	3346733	522664	3346733	13750808576	399.9	15	0
1911.62	3346733	522664	3346733	13750624256	403.8	15	0
1912.62	3346733	522664	3346733	13750616064	399.9	15	0
1913.63	3346733	522664	3346733	13750263808	403.9	15	0
1914.63	3346733	522664	3346733	13750538240	400.0	15	0
1915.63	3346733	522664	3346733	13750493184	399.9	15	0
1916.64	3346733	522664	3346733	13750611968	403.8	15	0
1917.64	3346733	522664	3346733	13750521856	399.9	15	0
1918.65	3346733	522664	3346733	13750771712	403.9	15	0
1919.65	3346733	522664	3346733	13750833152	399.8	15	0
1920.65	3346733	522664	3346733	13750804480	399.9	15	0
1921.66	3346733	522664	3346733	13750284288	403.9	15	0
1922.66	3346733	522664	3346733	13750403072	399.9	15	0
1923.67	3346733	522664	3346733	13750644736	403.9	15	0
1924.67	3346733	522664	3346733	13750439936	399.8	15	0
1925.67	3346733	522664	3346733	13750452224	399.8	15	0
1926.68	3346733	522664	3346733	13750550528	403.8	15	0
1927.68	3346733	522664	3346733	13750452224	399.9	15	0
1928.69	3346733	522664	3346733	13750661120	399.8	15	0
1929.69	3346733	522664	3346733	13751005184	403.8	15	0
1930.69	3346733	522664	3346733	13750407168	399.8	15	0
1931.70	3346733	522664	3346733	13750423552	403.8	15	0
1932.70	3346733	522664	3346733	13750558720	399.8	15	0
1933.70	3346733	522664	3346733	13750640640	399.9	15	0
1934.71	3346733	522664	3346733	13750657024	403.7	15	0
1935.71	3346733	522664	3346733	13750845440	399.9	15	0
1936.72	3346733	522664	3346733	13750538240	403.9	15	0
1937.72	3346733	522664	3346733	13750525952	399.8	15	0
1938.72	3346733	522664	3346733	13750808576	400.2	15	0
1939.73	3346733	522664	3346733	13750554624	403.5	15	0
1940.73	3346733	522664	3346733	13750325248	399.8	15	0
1941.74	3346733	522664	3346733	13750005760	399.9	15	0
1942.74	3346733	522664	3346733	13750206464	404.0	15	0
1943.74	3346733	522664	3346733	13750284288	399.9	15	0
1944.75	3346733	522664	3346733	13750181888	403.8	15	0
1945.75	3346733	522664	3346733	13750005760	400.0	15	0
1946.76	3346733	522664	3346733	13750099968	399.8	15	0
1947.76	3346733	522664	3346733	13749907456	403.8	15	0
1948.76	3346733	522664	3346733	13750063104	399.8	15	0
1949.77	3346733	522664	3346733	13750456320	403.7	15	0
1950.77	3346733	522664	3346733	13750136832	399.8	15	0
1951.77	3346733	522664	3346733	13750050816	399.9	15	0
1952.78	3346733	522664	3346733	13750083584	403.8	15	0
