t_s	temp_kb	out_kb	converted_kb	mem_bytes	cpu_pct	pids	fifos
1712.82	0	503705	0	9915731968	658.3	26	4
1713.82	0	503837	0	9916305408	652.1	26	4
1714.82	0	503952	0	9917235200	599.3	26	4
1715.83	0	504199	0	9917087744	623.7	26	4
1716.83	0	504611	0	9917325312	652.3	26	4
1717.83	0	504874	0	9917304832	623.1	26	4
1718.84	0	505252	0	9918156800	624.8	26	4
1719.84	0	505252	0	9917759488	689.3	26	4
1720.85	0	505911	0	9918205952	695.2	26	4
1721.85	0	505911	0	9917743104	577.4	26	4
1722.85	0	505911	0	9918013440	596.0	26	4
1723.86	0	506289	0	9918726144	702.5	26	4
1724.86	0	506669	0	9918812160	632.2	26	4
1725.87	0	506883	0	9918660608	700.8	26	4
1726.87	0	507131	0	9919078400	637.1	26	4
1727.87	0	507131	0	9919275008	701.3	26	4
1728.88	0	507743	0	9920155648	655.3	26	4
1729.88	0	507743	0	9920196608	682.7	26	4
1730.89	0	508091	0	9919827968	600.4	26	4
1731.89	0	508091	0	9919676416	650.7	26	4
1732.89	0	508750	0	9920815104	718.4	26	4
1733.90	0	508750	0	9919975424	618.7	26	4
1734.90	0	509178	0	9920851968	613.4	26	4
1735.91	0	509178	0	9921077248	639.2	26	4
1736.91	0	509852	0	9921384448	657.7	26	4
1737.91	0	509852	0	9921454080	561.8	26	4
1738.92	0	510263	0	9922170880	601.0	26	4
1739.92	0	510263	0	9921753088	614.6	26	4
1740.93	0	510954	0	9923092480	684.0	26	4
1741.93	0	510954	0	9922805760	682.2	26	4
1742.93	0	511349	0	9923964928	684.7	26	4
1743.94	0	511349	0	9923375104	668.0	26	4
1744.94	0	512023	0	9924169728	633.1	26	4
1745.95	0	512023	0	9924046848	632.2	26	4
1746.95	0	512353	0	9924550656	622.3	26	4
1747.95	0	512470	0	9924640768	615.4	26	4
1748.96	0	512998	0	9925443584	624.8	26	4
1749.96	0	512998	0	9925144576	592.2	26	4
1750.97	0	513410	0	9925246976	694.6	26	4
1751.97	0	513558	0	9926119424	671.9	26	4
1752.97	0	514084	0	9926049792	628.2	26	4
1753.98	0	514084	0	9926201344	706.9	26	4
1754.98	0	514479	0	9926508544	617.8	26	4
1755.99	0	514627	0	9927585792	658.4	26	4
1756.99	0	515170	0	9927376896	697.7	26	4
1757.99	0	515170	0	9926328320	633.8	26	4
1759.00	0	515548	0	9927053312	644.8	26	4
1760.00	0	515697	0	9927450624	654.3	26	4
1761.01	0	516207	0	9927831552	725.5	26	4
1762.01	0	516207	0	9928511488	631.9	26	4
1763.01	0	516618	0	9929183232	660.3	26	4
1764.02	0	516734	0	9929056256	619.3	26	4
1765.02	0	517261	0	9929175040	619.8	26	4
1766.03	0	517261	0	9929068544	665.4	26	4
1767.03	0	517674	0	9929138176	681.9	26	4
1768.03	0	517805	0	9930543104	629.1	26	4
1769.04	0	518382	0	9929969664	626.6	26	4
1770.04	0	518382	0	9929777152	625.7	26	4
1771.05	0	518778	0	9930989568	688.2	26	4
1772.05	0	518943	0	9930698752	660.5	26	4
1773.05	0	519502	0	9931415552	620.6	26	4
1774.06	0	519502	0	9931698176	601.4	26	4
1775.06	0	519897	0	9931542528	672.5	26	4
1776.07	0	519897	0	9931890688	628.8	26	4
1777.07	0	520621	0	9932591104	653.0	26	4
1778.07	0	520621	0	9932980224	636.4	26	4
1779.08	0	521032	0	9932914688	643.4	26	4
1780.08	0	521032	0	9932378112	753.7	26	4
1781.09	0	521739	0	9933717504	700.6	26	4
1782.09	0	521739	0	9933750272	695.9	26	4
1783.09	0	522052	0	9933897728	609.8	26	4
1784.10	0	522052	0	9934163968	672.3	26	4
1785.10	0	522713	0	9934929920	678.8	26	4
1786.11	0	522713	0	9934733312	704.5	26	4
1787.11	0	523044	0	9934995456	664.2	26	4
1788.11	0	523044	0	9934483456	626.4	26	4
1789.12	0	523225	0	9934868480	609.1	26	4
1790.12	0	523752	0	9935699968	642.5	26	4
1791.13	0	523752	0	9935450112	685.4	26	4
1792.13	0	524163	0	9936515072	634.5	26	4
1793.13	0	524327	0	9936863232	655.2	26	4
1794.14	0	524886	0	9936711680	647.2	26	4
1795.14	0	524886	0	9936953344	581.9	26	4
1796.15	0	525297	0	9937514496	655.2	26	4
1797.15	0	525462	0	9937727488	686.7	26	4
1798.15	0	526022	0	9937969152	638.9	26	4
1799.16	0	526022	0	9938014208	625.1	26	4
1800.16	0	526368	0	9938100224	615.9	26	4
1801.17	0	526532	0	9938612224	729.0	26	4
1802.17	0	527059	0	9939034112	613.8	26	4
1803.17	0	527059	0	9939169280	695.1	26	4
1804.18	0	527439	0	9939709952	635.5	26	4
1805.18	0	527933	0	9940656128	673.1	26	4
1806.19	0	528165	0	9940701184	667.8	26	4
1807.19	0	528577	0	9941241856	616.2	26	4
1808.20	0	528577	0	9940963328	618.7	26	4
1809.20	0	529316	0	9942257664	632.3	26	4
1810.20	0	529316	0	9941356544	636.7	26	4
1811.21	0	529448	0	9941962752	626.0	26	4
1812.21	0	529727	0	9942192128	607.0	26	4
1813.22	0	530450	0	9943150592	639.1	26	4
1814.22	0	530450	0	9942781952	626.5	26	4
1815.22	0	530860	0	9943195648	637.3	26	4
1816.23	0	530860	0	9943216128	620.9	26	4
1817.23	0	531584	0	9944805376	622.6	26	4
1818.24	0	531584	0	9944461312	663.8	26	4
1819.24	0	531995	0	9944899584	668.5	26	4
1820.24	0	531995	0	9944121344	656.7	26	4
1821.25	0	532702	0	9945120768	605.9	26	4
1822.25	0	532718	0	9945853952	648.9	26	4
1823.26	0	533131	0	9946263552	667.4	26	4
1824.26	0	533131	0	9946066944	591.1	26	4
1825.26	0	533856	0	9946374144	653.0	26	4
1826.27	0	533856	0	9946742784	613.8	26	4
1827.27	0	534284	0	9947496448	611.2	26	4
1828.28	0	534432	0	9947467776	682.9	26	4
1829.28	0	535007	0	9948508160	661.5	26	4
1830.28	0	535007	0	9948213248	605.8	26	4
1831.29	0	535417	0	9948286976	616.9	26	4
1832.29	0	535565	0	9948758016	625.3	26	4
1833.30	0	536125	0	9948868608	650.3	26	4
1834.30	0	536322	0	9949548544	625.9	26	4
1835.30	0	536504	0	9949466624	690.0	26	4
1836.31	0	537194	0	9950498816	629.1	26	4
1837.31	0	537194	0	9950367744	588.1	26	4
1838.32	0	537605	0	9950535680	658.8	26	4
1839.32	0	537605	0	9950638080	621.4	26	4
1840.32	0	538199	0	9950679040	713.3	26	4
1841.33	0	538199	0	9950605312	608.4	26	4
1842.33	0	538595	0	9951289344	655.3	26	4
1843.34	0	538595	0	9951326208	678.5	26	4
1844.34	0	539289	0	9952473088	643.4	26	4
1845.34	0	539289	0	9951981568	603.1	26	4
1846.35	0	539668	0	9952010240	589.4	26	4
1847.35	0	539668	0	9951805440	609.3	26	4
1848.36	0	540359	0	9953071104	627.5	26	4
1849.36	0	540359	0	9952706560	678.4	26	4
1850.36	0	540770	0	9953222656	624.8	26	4
1851.37	0	540770	0	9953189888	602.5	26	4
1852.37	0	541446	0	9954594816	652.1	26	4
1853.38	0	541446	0	9954533376	648.0	26	4
1854.38	0	541824	0	9953927168	643.4	26	4
1855.38	0	541824	0	9953828864	634.3	26	4
1856.39	0	542483	0	9955205120	653.8	26	4
1857.39	0	542483	0	9954734080	660.7	26	4
1858.40	0	542796	0	9956278272	641.5	26	4
1859.40	0	542796	0	9955598336	634.6	26	4
1860.41	0	543406	0	9956114432	645.8	26	4
1861.41	0	543406	0	9955639296	624.9	26	4
1862.41	0	543803	0	9956847616	609.3	26	4
1863.42	0	543803	0	9956753408	666.6	26	4
1864.42	0	544480	0	9957285888	627.2	26	4
1865.43	0	544480	0	9956814848	631.6	26	4
1866.43	0	544859	0	9957498880	624.8	26	4
1867.43	0	544859	0	9957429248	598.7	26	4
1868.44	0	545599	0	9958187008	630.1	26	4
1869.44	0	545599	0	9958379520	608.8	26	4
1870.45	0	545993	0	9958330368	621.1	26	4
1871.45	0	545993	0	9958342656	599.1	26	4
1872.45	0	546734	0	9959571456	656.2	26	4
1873.46	0	546734	0	9958989824	646.5	26	4
1874.46	0	546734	0	9959043072	607.6	26	4
1875.47	0	547129	0	9959698432	611.4	26	4
1876.47	0	547277	0	9959874560	612.6	26	4
1877.47	0	547852	0	9960591360	608.9	26	4
1878.48	0	547852	0	9960861696	622.3	26	4
1879.48	0	548231	0	9960812544	670.5	26	4
1880.49	0	548379	0	9960558592	592.3	26	4
1881.49	0	548924	0	9960837120	630.3	26	4
1882.49	0	548924	0	9961156608	663.1	26	4
1883.50	0	549320	0	9962557440	659.7	26	4
1884.50	0	549469	0	9962123264	627.7	26	4
1885.51	0	550045	0	9962610688	619.8	26	4
1886.51	0	550045	0	9962496000	606.6	26	4
1887.51	0	550455	0	9963364352	613.7	26	4
1888.52	0	550455	0	9962942464	613.3	26	4
1889.52	0	551163	0	9964339200	660.5	26	4
1890.53	0	551163	0	9963528192	616.2	26	4
1891.53	0	551575	0	9964412928	634.4	26	4
1892.53	0	551575	0	9964417024	621.3	26	4
1893.54	0	552299	0	9964957696	671.0	26	4
1894.54	0	552299	0	9964826624	624.1	26	4
1895.54	0	552694	0	9965297664	631.8	26	4
1896.55	0	552694	0	9965408256	666.3	26	4
1897.55	0	553385	0	9966067712	640.2	26	4
1898.56	0	553385	0	9966120960	736.3	26	4
1899.56	0	553747	0	9966587904	667.5	26	4
1900.56	0	553747	0	9965944832	578.7	26	4
1901.57	0	554423	0	9967464448	615.7	26	4
1902.57	0	554423	0	9967546368	647.7	26	4
1903.58	0	554803	0	9967632384	613.3	26	4
1904.58	0	554803	0	9967767552	693.4	26	4
1905.58	0	555511	0	9968148480	629.7	26	4
1906.59	0	555511	0	9968222208	684.3	26	4
1907.59	0	555938	0	9969045504	677.5	26	4
1908.60	0	555938	0	9968873472	621.5	26	4
1909.60	0	556645	0	9969971200	653.2	26	4
1910.60	0	556645	0	9968807936	600.0	26	4
1911.61	0	557072	0	9970049024	604.7	26	4
1912.61	0	557072	0	9970085888	618.0	26	4
1913.62	0	557780	0	9970982912	669.0	26	4
1914.62	0	557780	0	9970421760	629.4	26	4
1915.62	0	558207	0	9971580928	625.9	26	4
1916.63	0	558207	0	9971572736	691.3	26	4
1917.63	0	558914	0	9972322304	685.7	26	4
1918.64	0	558914	0	9972105216	622.3	26	4
1919.64	0	559342	0	9972862976	622.5	26	4
1920.64	0	559342	0	9972150272	636.3	26	4
1921.65	0	560068	0	9973354496	658.5	26	4
1922.65	0	560068	0	9973358592	645.8	26	4
1923.66	0	560480	0	9973342208	644.2	26	4
1924.66	0	560480	0	9972703232	612.9	26	4
1925.67	0	560612	0	9973006336	646.1	26	4
1926.67	0	561188	0	9973653504	677.3	26	4
1927.68	0	561188	0	9973575680	677.5	26	4
1928.68	0	561598	0	9974185984	641.4	26	4
1929.68	0	561763	0	9975169024	629.7	26	4
1930.69	0	562338	0	9975554048	689.6	26	4
1931.69	0	562338	0	9975328768	629.0	26	4
1932.70	0	562749	0	9976049664	640.5	26	4
1933.70	0	562897	0	9976782848	628.9	26	4
1934.71	0	563472	0	9977012224	674.5	26	4
1935.71	0	563472	0	9977110528	642.3	26	4
1936.71	0	563883	0	9977798656	677.2	26	4
1937.72	0	564047	0	9977667584	641.7	26	4
1938.72	0	564621	0	9978421248	696.8	26	4
1939.73	0	564621	0	9977995264	680.8	26	4
1940.73	0	565031	0	9978470400	631.6	26	4
1941.73	0	565164	0	9979428864	691.3	26	4
1942.74	0	565725	0	9978818560	685.4	26	4
1943.74	0	565725	0	9979215872	619.7	26	4
1944.75	0	566105	0	9979961344	615.6	26	4
1945.75	0	566270	0	9980170240	597.1	26	4
1946.75	0	566847	0	9980612608	626.1	26	4
1947.76	0	566847	0	9980551168	690.4	26	4
1948.76	0	567274	0	9981198336	684.7	26	4
1949.76	0	567438	0	9981161472	634.2	26	4
1950.77	0	568031	0	9981952000	635.6	26	4
1951.77	0	568031	0	9982283776	608.7	26	4
1952.78	0	568458	0	9982058496	666.9	26	4
1953.78	0	568458	0	9981747200	667.8	26	4
1954.78	0	569181	0	9983197184	674.2	26	4
1955.79	0	569181	0	9982455808	629.1	26	4
1956.79	0	569592	0	9983889408	657.8	26	4
1957.80	0	569740	0	9983811584	658.1	26	4
1958.80	0	570315	0	9984303104	610.3	26	4
1959.80	0	570315	0	9984270336	631.4	26	4
1960.81	0	570727	0	9984667648	704.2	26	4
1961.81	0	570826	0	9984471040	591.7	26	4
1962.82	0	571388	0	9985048576	683.2	26	4
1963.82	0	571388	0	9985261568	673.9	26	4
1964.82	0	571784	0	9985753088	665.8	26	4
1965.83	0	571933	0	9986162688	593.9	26	4
1966.83	0	572509	0	9986379776	618.2	26	4
1967.84	0	572509	0	9986404352	648.1	26	4
1968.84	0	572936	0	9986465792	658.5	26	4
1969.84	0	573085	0	9986854912	603.2	26	4
1970.85	0	573676	0	9987784704	666.5	26	4
1971.85	0	573676	0	9987936256	665.4	26	4
1972.86	0	574104	0	9988034560	678.4	26	4
1973.86	0	574268	0	9988251648	661.2	26	4
1974.86	0	574828	0	9988964352	596.0	26	4
1975.87	0	574828	0	9989054464	607.7	26	4
1976.87	0	575239	0	9989365760	681.1	26	4
1977.88	0	575404	0	9990238208	674.7	26	4
1978.88	0	575980	0	9990332416	642.1	26	4
1979.88	0	575980	0	9990488064	603.4	26	4
1980.89	0	576391	0	9990762496	680.5	26	4
1981.89	0	576556	0	9990918144	627.4	26	4
1982.90	0	577150	0	9991897088	593.8	26	4
1983.90	0	577150	0	9992138752	665.8	26	4
1984.90	0	577546	0	9991995392	653.7	26	4
1985.91	0	577711	0	9992105984	640.1	26	4
1986.91	0	578302	0	9992908800	603.5	26	4
1987.92	0	578302	0	9993035776	631.2	26	4
1988.92	0	578713	0	9993621504	612.6	26	4
1989.92	0	578877	0	9994211328	635.6	26	4
1990.93	0	579469	0	9994715136	650.0	26	4
1991.93	0	579469	0	9994977280	634.6	26	4
1992.94	0	579880	0	9994829824	613.7	26	4
1993.94	0	579880	0	9995456512	635.9	26	4
1994.94	0	580637	0	9996087296	658.9	26	4
1995.95	0	580637	0	9996058624	597.1	26	4
1996.95	0	581031	0	9996013568	635.3	26	4
1997.96	0	581031	0	9996234752	639.0	26	4
1998.96	0	581574	0	9997193216	647.2	26	4
1999.96	0	581787	0	9997516800	654.5	26	4
2000.97	0	581787	0	9996992512	624.5	26	4
2001.97	0	582198	0	9997811712	619.6	26	4
2002.97	0	582363	0	9998077952	644.5	26	4
2003.98	0	582940	0	9998151680	727.2	26	4
2004.98	0	582940	0	9997815808	616.7	26	4
2005.99	0	583369	0	9998860288	595.3	26	4
2006.99	0	583535	0	9998622720	603.7	26	4
2007.99	0	584111	0	9999036416	612.4	26	4
2009.00	0	584111	0	9998819328	698.7	26	4
2010.00	0	584521	0	9998819328	662.1	26	4
2011.01	0	584702	0	9999269888	603.5	26	4
2012.01	0	585278	0	10000035840	640.8	26	4
2013.01	0	585278	0	10000015360	690.1	26	4
2014.02	0	585689	0	10000547840	654.3	26	4
2015.02	0	585870	0	10001293312	636.2	26	4
2016.03	0	586445	0	10001580032	607.9	26	4
2017.03	0	586445	0	10001604608	596.8	26	4
2018.04	0	586840	0	10001813504	723.7	26	4
2019.04	0	587004	0	10002055168	648.0	26	4
2020.04	0	587580	0	10002771968	655.6	26	4
2021.05	0	587580	0	10002944000	673.2	26	4
2022.05	0	587958	0	10003562496	624.9	26	4
2023.06	0	588107	0	10003775488	636.0	26	4
2024.06	0	588667	0	10003341312	635.0	26	4
2025.06	0	588667	0	10003812352	586.4	26	4
2026.07	0	589047	0	10004336640	634.5	26	4
2027.07	0	589229	0	10005008384	586.3	26	4
2028.08	0	589805	0	10005307392	624.0	26	4
2029.08	0	589805	0	10004926464	705.1	26	4
2030.08	0	590216	0	10005614592	616.1	26	4
2031.09	0	590216	0	10005065728	618.9	26	4
2032.09	0	590972	0	10006216704	630.1	26	4
2033.10	0	590972	0	10005843968	641.6	26	4
2034.10	0	591383	0	10006245376	617.0	26	4
2035.10	0	591383	0	10006462464	593.2	26	4
2036.11	0	591564	0	10006552576	606.1	26	4
2037.11	0	592140	0	10006863872	613.3	26	4
2038.12	0	592140	0	10007203840	608.5	26	4
2039.12	0	592552	0	10008330240	606.2	26	4
2040.12	0	592716	0	10007691264	683.7	26	4
2041.13	0	593292	0	10008432640	658.2	26	4
2042.13	0	593292	0	10008096768	593.9	26	4
2043.14	0	593687	0	10008887296	609.4	26	4
2044.14	0	593868	0	10009223168	630.4	26	4
2045.14	0	594446	0	10010005504	623.2	26	4
2046.15	0	594446	0	10009784320	619.2	26	4
2047.15	0	594858	0	10010537984	640.0	26	4
2048.16	0	594858	0	10010427392	615.4	26	4
2049.16	0	595154	0	10010738688	623.5	26	4
2050.16	0	595614	0	10011058176	624.1	26	4
2051.17	0	595614	0	10010669056	622.0	26	4
2052.17	0	596024	0	10011000832	614.8	26	4
2053.18	0	596204	0	10011758592	633.3	26	4
2054.18	0	596780	0	10011762688	675.9	26	4
2055.18	0	596780	0	10011987968	695.1	26	4
2056.19	0	597190	0	10012008448	635.9	26	4
2057.19	0	597355	0	10013433856	624.7	26	4
2058.20	0	597946	0	10012778496	662.5	26	4
2059.20	0	597946	0	10013081600	676.5	26	4
2060.20	0	598357	0	10013396992	656.8	26	4
2061.21	0	598538	0	10013585408	636.3	26	4
2062.21	0	599097	0	10014126080	618.0	26	4
2063.22	0	599097	0	10014593024	620.5	26	4
2064.22	0	599493	0	10015256576	680.6	26	4
2065.22	0	599675	0	10014584832	766.7	26	4
2066.23	0	600268	0	10015137792	657.3	26	4
2067.23	0	600268	0	10015399936	613.8	26	4
2068.24	0	600680	0	10015858688	642.9	26	4
2069.24	0	600861	0	10015182848	628.4	26	4
2070.25	0	601437	0	10015731712	621.6	26	4
2071.25	0	601437	0	10015735808	680.8	26	4
2072.25	0	601864	0	10016600064	622.9	26	4
2073.26	0	602028	0	10017308672	683.3	26	4
2074.26	0	602620	0	10017402880	676.1	26	4
2075.27	0	602620	0	10017177600	572.2	26	4
2076.27	0	603031	0	10017951744	596.2	26	4
2077.27	0	603212	0	10018693120	629.2	26	4
2078.28	0	603803	0	10018881536	630.8	26	4
2079.28	0	603803	0	10018791424	688.8	26	4
2080.29	0	604215	0	10019037184	660.4	26	4
2081.29	0	604379	0	10019528704	619.2	26	4
2082.29	0	604954	0	10019864576	655.3	26	4
2083.30	0	604954	0	10020278272	636.2	26	4
2084.30	0	604954	0	10019880960	604.2	26	4
2085.31	0	605365	0	10020614144	679.7	26	4
2086.31	0	605547	0	10020425728	618.8	26	4
2087.31	0	606124	0	10021953536	618.3	26	4
2088.32	0	606124	0	10021785600	709.9	26	4
2089.32	0	606553	0	10021679104	636.9	26	4
2090.33	0	606718	0	10021785600	668.5	26	4
2091.33	0	607310	0	10022350848	598.2	26	4
2092.34	0	607310	0	10022580224	659.1	26	4
2093.34	0	607737	0	10022887424	656.1	26	4
2094.34	0	607901	0	10022883328	581.2	26	4
2095.35	0	608477	0	10024095744	634.3	26	4
2096.35	0	608477	0	10024091648	618.0	26	4
2097.36	0	608887	0	10024361984	642.6	26	4
2098.36	0	609052	0	10024517632	642.0	26	4
2099.36	0	609645	0	10025242624	642.6	26	4
2100.37	0	609645	0	10024837120	655.9	26	4
2101.37	0	610056	0	10025738240	688.7	26	4
2102.38	0	610221	0	10025811968	668.2	26	4
2103.38	0	610813	0	10026377216	648.0	26	4
2104.38	0	610813	0	10026274816	619.6	26	4
2105.39	0	611208	0	10026913792	638.4	26	4
2106.39	0	611389	0	10026729472	609.0	26	4
2107.40	0	611950	0	10027274240	627.5	26	4
2108.40	0	611950	0	10027409408	596.3	26	4
2109.40	0	612362	0	10028105728	677.2	26	4
2110.41	0	612362	0	10027331584	616.7	26	4
2111.41	0	613069	0	10028580864	657.6	26	4
2112.42	0	613119	0	10028544000	617.2	26	4
2113.42	0	613546	0	10028797952	649.9	26	4
2114.42	0	613694	0	10028802048	676.7	26	4
2115.43	0	613694	0	10028937216	599.1	26	4
2116.43	0	614270	0	10029490176	660.8	26	4
2117.44	0	614698	0	10030432256	684.2	26	4
2118.44	0	614698	0	10030170112	596.6	26	4
2119.44	0	614846	0	10030055424	635.7	26	4
2120.45	0	615439	0	10030661632	634.9	26	4
2121.45	0	615439	0	10030690304	605.8	26	4
2122.46	0	615849	0	10030927872	660.7	26	4
2123.46	0	616013	0	10031173632	672.3	26	4
2124.47	0	616589	0	10031218688	690.3	26	4
2125.47	0	616589	0	10031308800	609.9	26	4
2126.47	0	616984	0	10032721920	624.7	26	4
2127.48	0	617132	0	10032230400	598.8	26	4
2128.48	0	617710	0	10033274880	634.1	26	4
2129.49	0	617710	0	10032291840	637.2	26	4
2130.49	0	618121	0	10033012736	630.7	26	4
2131.49	0	618286	0	10033655808	641.8	26	4
2132.50	0	618862	0	10034671616	658.2	26	4
2133.50	0	618862	0	10034388992	628.2	26	4
2134.51	0	619273	0	10034864128	641.2	26	4
2135.51	0	619454	0	10035105792	616.9	26	4
2136.51	0	619782	0	10035240960	600.5	26	4
2137.52	0	620029	0	10035404800	635.2	26	4
2138.52	0	620259	0	10036101120	672.1	26	4
2139.53	0	620621	0	10036068352	615.3	26	4
2140.53	0	620621	0	10035253248	594.4	26	4
2141.53	0	621196	0	10035871744	687.8	26	4
2142.54	0	621196	0	10036346880	676.4	26	4
2143.54	0	621787	0	10036883456	692.3	26	4
2144.55	0	621787	0	10036260864	635.3	26	4
2145.55	0	622346	0	10037444608	604.9	26	4
2146.55	0	622346	0	10037166080	647.0	26	4
2147.56	0	622724	0	10037788672	651.2	26	4
2148.56	0	622905	0	10038112256	620.9	26	4
2149.57	0	623483	0	10038583296	616.2	26	4
2150.57	0	623483	0	10038784000	607.7	26	4
2151.57	0	623878	0	10038910976	616.4	26	4
2152.58	0	624059	0	10039054336	616.1	26	4
2153.58	0	624652	0	10039767040	614.9	26	4
2154.59	0	624652	0	10039533568	625.0	26	4
2155.59	0	625046	0	10040164352	666.8	26	4
2156.60	0	625227	0	10040274944	661.0	26	4
2157.60	0	625818	0	10040844288	630.1	26	4
2158.60	0	625818	0	10040455168	604.7	26	4
2159.61	0	626212	0	10041139200	670.1	26	4
2160.61	0	626392	0	10041671680	576.2	26	4
2161.62	0	626984	0	10042003456	661.3	26	4
2162.62	0	626984	0	10041397248	625.2	26	4
2163.62	0	627001	0	10041765888	597.8	26	4
2164.63	0	627379	0	10042044416	616.8	26	4
2165.63	0	627576	0	10042626048	661.5	26	4
2166.64	0	628152	0	10043723776	658.3	26	4
2167.64	0	628152	0	10043764736	624.0	26	4
2168.64	0	628530	0	10043789312	624.2	26	4
2169.65	0	628711	0	10044260352	622.3	26	4
2170.65	0	629288	0	10044522496	621.4	26	4
2171.66	0	629288	0	10044596224	606.7	26	4
2172.66	0	629700	0	10044780544	651.0	26	4
2173.66	0	629898	0	10045362176	650.7	26	4
2174.67	0	630492	0	10045915136	662.6	26	4
2175.67	0	630492	0	10045923328	594.7	26	4
2176.68	0	630886	0	10046537728	640.2	26	4
2177.68	0	631083	0	10047344640	695.8	26	4
2178.68	0	631674	0	10047512576	626.0	26	4
2179.69	0	631674	0	10047250432	592.8	26	4
2180.69	0	632069	0	10047492096	680.4	26	4
2181.70	0	632266	0	10048077824	658.0	26	4
2182.70	0	632858	0	10049064960	648.8	26	4
2183.71	0	632858	0	10048696320	603.0	26	4
2184.71	0	633269	0	10048933888	604.5	26	4
2185.71	0	633449	0	10049413120	680.7	26	4
2186.72	0	634040	0	10049884160	694.2	26	4
2187.72	0	634155	0	10050064384	690.7	26	4
2188.73	0	634631	0	10050699264	682.9	26	4
2189.73	0	634631	0	10049908736	586.9	26	4
2190.73	0	635208	0	10050981888	636.8	26	4
2191.74	0	635208	0	10050506752	645.5	26	4
2192.74	0	635620	0	10051616768	596.5	26	4
2193.75	0	635786	0	10051715072	643.3	26	4
2194.75	0	636380	0	10051571712	591.7	26	4
2195.75	0	636380	0	10051948544	620.1	26	4
2196.76	0	636774	0	10052898816	668.5	26	4
2197.76	0	636955	0	10052886528	661.9	26	4
2198.77	0	637547	0	10053173248	643.6	26	4
2199.77	0	637547	0	10053013504	636.7	26	4
2200.77	0	637959	0	10053312512	630.7	26	4
2201.78	0	638123	0	10053894144	629.8	26	4
2202.78	0	638715	0	10054725632	664.7	26	4
2203.79	0	638715	0	10054819840	641.9	26	4
2204.79	0	639110	0	10055667712	629.1	26	4
2205.79	0	639291	0	10055852032	610.0	26	4
2206.80	0	639867	0	10056359936	627.5	26	4
2207.80	0	639867	0	10056437760	644.8	26	4
2208.81	0	640261	0	10055991296	700.2	26	4
2209.81	0	640442	0	10056798208	666.3	26	4
2210.81	0	641035	0	10056986624	612.2	26	4
2211.82	0	641035	0	10057109504	604.3	26	4
2212.82	0	641332	0	10058231808	607.1	26	4
2213.83	0	641497	0	10057662464	608.7	26	4
2214.83	0	641910	0	10058567680	664.5	26	4
2215.83	0	642190	0	10058092544	674.8	26	4
2216.84	0	642289	0	10058919936	644.9	26	4
2217.84	0	642781	0	10059444224	647.3	26	4
2218.85	0	642995	0	10059591680	609.5	26	4
2219.85	0	643374	0	10059739136	626.6	26	4
2220.85	0	643374	0	10058891264	692.7	26	4
2221.86	0	643966	0	10060316672	659.1	26	4
2222.86	0	643966	0	10059788288	632.8	26	4
2223.87	0	644541	0	10059771904	632.7	26	4
2224.87	0	644541	0	10059485184	631.9	26	4
2225.88	0	644918	0	10059649024	594.4	26	4
2226.88	0	645115	0	10060005376	668.4	26	4
2227.88	0	645707	0	10060673024	665.4	26	4
2228.89	0	645707	0	10060800000	623.0	26	4
2229.89	0	645806	0	10061078528	609.1	26	4
2230.90	0	646102	0	10061434880	588.5	26	4
2231.90	0	646332	0	10062184448	644.3	26	4
2232.90	0	646875	0	10062135296	625.1	26	4
2233.91	0	646875	0	10062131200	650.4	26	4
2234.91	0	647287	0	10062659584	630.7	26	4
2235.92	0	647469	0	10062614528	635.6	26	4
2236.92	0	648063	0	10063794176	651.3	26	4
2237.93	0	648063	0	10063716352	606.5	26	4
2238.93	0	648474	0	10064302080	604.9	26	4
2239.93	0	648655	0	10064818176	604.3	26	4
2240.94	0	649247	0	10064871424	653.3	26	4
2241.94	0	649247	0	10064347136	680.5	26	4
2242.95	0	649625	0	10065043456	625.2	26	4
2243.95	0	649822	0	10065436672	613.1	26	4
2244.95	0	650414	0	10065813504	632.4	26	4
2245.96	0	650414	0	10065825792	645.0	26	4
2246.96	0	650826	0	10066653184	668.2	26	4
2247.97	0	651023	0	10066628608	640.0	26	4
2248.97	0	651615	0	10067038208	605.1	26	4
2249.97	0	651615	0	10066903040	644.2	26	4
2250.98	0	652027	0	10067038208	677.3	26	4
2251.98	0	652208	0	10067173376	632.2	26	4
2252.99	0	652800	0	10068246528	604.3	26	4
2253.99	0	652800	0	10068602880	606.4	26	4
2254.99	0	653212	0	10068451328	655.1	26	4
2256.00	0	653394	0	10069090304	695.0	26	4
2257.00	0	653987	0	10069536768	651.5	26	4
2258.01	0	653987	0	10069303296	610.8	26	4
2259.01	0	654398	0	10070020096	618.0	26	4
2260.01	0	654579	0	10070204416	630.0	26	4
2261.02	0	655171	0	10070544384	674.1	26	4
2262.02	0	655171	0	10070765568	638.4	26	4
2263.03	0	655565	0	10071072768	645.8	26	4
2264.03	0	655763	0	10071216128	601.2	26	4
2265.03	0	656354	0	10072035328	621.8	26	4
2266.04	0	656354	0	10071867392	609.5	26	4
2267.04	0	656748	0	10072682496	666.8	26	4
2268.05	0	656945	0	10073231360	635.4	26	4
2269.05	0	657537	0	10073575424	634.6	26	4
2270.05	0	657537	0	10073571328	615.7	26	4
2271.06	0	657947	0	10074320896	648.8	26	4
2272.06	0	658145	0	10074648576	648.9	26	4
